Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Target,Unnamed: 25,Unnamed: 26
1.0,17.0,1.0,,1.0,1.0,128.0,1.0,1.0,1.0,4.0,10.0,134.7,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,42.0,1.0,9119.0,1.0,1.0,120.0,1.0,19.0,37.0,9.0,9.0,113.8,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,15.5,,-4.06,Dropout,,
1.0,1.0,4.0,9119.0,,,120.0,1.0,3.0,1.0,123.0,152.0,116.9,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,1.0,4.0,,1.0,1.0,139.0,1.0,37.0,38.0,9.0,9.0,124.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,10.8,1.4,,Graduate,,
1.0,39.0,1.0,9070.0,1.0,1.0,139.3,1.0,38.0,38.0,5.0,5.0,117.5,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,12.4,0.5,1.79,Dropout,,
1.0,44.0,1.0,171.0,,,150.0,1.0,,1.0,9.0,9.0,154.8,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,12.4,0.5,1.79,Graduate,,
1.0,1.0,1.0,9500.0,1.0,1.0,138.0,1.0,19.0,37.0,4.0,,141.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,,7.6,2.6,0.32,Graduate,,
,39.0,1.0,9670.0,1.0,9.0,133.1,1.0,6.0,22.0,3.0,3.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,,9.4,-0.8,-3.12,Dropout,,
1.0,51.0,,9119.0,1.0,1.0,136.0,1.0,1.0,19.0,3.0,5.0,133.6,1.0,0.0,0.0,1.0,1.0,0.0,20.0,,11.1,,2.02,Dropout,,
1.0,,,9500.0,1.0,1.0,134.0,1.0,38.0,38.0,9.0,9.0,122.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,1.0,,9147.0,1.0,1.0,140.0,1.0,19.0,19.0,7.0,,120.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,12.7,3.7,-1.7,Dropout,,
1.0,53.0,1.0,9670.0,,42.0,110.0,1.0,1.0,19.0,9.0,9.0,114.2,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,39.0,1.0,8014.0,0.0,38.0,,,38.0,37.0,4.0,8.0,95.5,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,,0.6,2.02,Graduate,,
1.0,1.0,1.0,9500.0,1.0,1.0,,,1.0,1.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,,1.0,9238.0,1.0,1.0,116.0,1.0,1.0,19.0,5.0,9.0,111.1,0.0,0.0,0.0,1.0,1.0,,18.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,1.0,1.0,9773.0,1.0,1.0,130.0,1.0,1.0,38.0,3.0,5.0,,1.0,0.0,,1.0,1.0,0.0,19.0,,9.4,-0.8,-3.12,Graduate,,
1.0,7.0,1.0,9556.0,1.0,3.0,130.0,1.0,1.0,37.0,4.0,8.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,,10.8,1.4,1.74,Dropout,,
1.0,1.0,1.0,171.0,1.0,1.0,116.0,,38.0,1.0,,,111.1,0.0,0.0,,1.0,,,21.0,0.0,13.9,-0.3,0.79,Dropout,,
1.0,17.0,1.0,,1.0,1.0,136.0,1.0,1.0,,9.0,3.0,122.7,1.0,0.0,0.0,1.0,1.0,,18.0,0.0,,2.8,-4.06,Enrolled,,
1.0,1.0,,171.0,1.0,1.0,147.0,1.0,37.0,19.0,7.0,7.0,134.4,1.0,0.0,,1.0,1.0,1.0,18.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,5.0,9070.0,1.0,,117.0,1.0,19.0,37.0,5.0,5.0,131.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,0.0,9.4,-0.8,-3.12,,,
,51.0,1.0,9238.0,1.0,1.0,141.0,1.0,1.0,1.0,5.0,9.0,,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,,,,Dropout,,
1.0,18.0,1.0,9556.0,,1.0,,,3.0,19.0,2.0,8.0,106.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,38.0,19.0,9.0,9.0,128.0,,0.0,0.0,0.0,1.0,0.0,32.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,7.0,,,1.0,,120.0,1.0,,19.0,4.0,1.0,120.0,1.0,0.0,0.0,1.0,,0.0,27.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,1.0,1.0,9500.0,1.0,1.0,148.0,,19.0,38.0,9.0,8.0,134.8,1.0,0.0,,1.0,1.0,0.0,,0.0,7.6,2.6,0.32,Graduate,,
1.0,39.0,1.0,9070.0,1.0,1.0,130.0,1.0,1.0,1.0,5.0,3.0,112.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,1.0,1.0,9130.0,1.0,1.0,120.0,1.0,19.0,37.0,1.0,9.0,116.1,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,12.7,3.7,-1.7,Dropout,,
1.0,,1.0,9130.0,1.0,1.0,,1.0,2.0,3.0,3.0,2.0,,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,1.0,3.0,9147.0,1.0,1.0,133.0,1.0,37.0,37.0,9.0,,,,0.0,0.0,1.0,1.0,0.0,19.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,17.0,6.0,9119.0,1.0,,,1.0,37.0,13.0,4.0,90.0,117.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,7.6,2.6,0.32,Dropout,,
,1.0,2.0,,1.0,1.0,118.0,1.0,1.0,19.0,3.0,3.0,112.4,,0.0,0.0,,1.0,,21.0,0.0,10.8,1.4,1.74,Enrolled,,
1.0,1.0,2.0,9500.0,1.0,1.0,140.0,1.0,1.0,1.0,2.0,7.0,,1.0,0.0,0.0,1.0,0.0,1.0,18.0,,,-0.8,-3.12,Graduate,,
1.0,1.0,2.0,9254.0,1.0,1.0,127.0,1.0,,19.0,3.0,10.0,130.9,1.0,0.0,0.0,1.0,,0.0,18.0,0.0,9.4,-0.8,-3.12,Graduate,,
,1.0,1.0,171.0,1.0,1.0,,1.0,19.0,,9.0,9.0,134.9,1.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,17.0,1.0,,1.0,1.0,132.0,1.0,1.0,19.0,4.0,9.0,127.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,17.0,5.0,,1.0,1.0,113.0,1.0,38.0,38.0,191.0,175.0,110.2,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,8.9,1.4,3.51,Graduate,,
1.0,17.0,1.0,9254.0,1.0,1.0,115.0,1.0,12.0,1.0,9.0,3.0,108.7,1.0,0.0,0.0,,0.0,1.0,18.0,,12.4,0.5,1.79,,,
1.0,,1.0,9130.0,1.0,1.0,133.1,1.0,1.0,1.0,3.0,9.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,16.2,0.3,-0.92,Enrolled,,
1.0,44.0,1.0,9070.0,1.0,39.0,150.0,1.0,12.0,37.0,3.0,9.0,147.7,,0.0,,1.0,0.0,1.0,22.0,0.0,12.4,0.5,1.79,Graduate,,
2.0,39.0,1.0,9556.0,1.0,,133.1,1.0,37.0,38.0,9.0,,123.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,,0.5,1.79,Graduate,,
1.0,17.0,1.0,9853.0,1.0,,141.0,1.0,,19.0,,8.0,142.8,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,16.2,0.3,-0.92,Graduate,,
1.0,1.0,2.0,171.0,1.0,1.0,,,,3.0,3.0,3.0,138.3,,0.0,0.0,1.0,0.0,0.0,18.0,0.0,12.4,0.5,1.79,Enrolled,,
1.0,1.0,2.0,9254.0,1.0,1.0,136.0,1.0,38.0,38.0,9.0,7.0,125.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,1.0,9085.0,1.0,1.0,140.0,1.0,12.0,1.0,1.0,90.0,141.8,0.0,0.0,0.0,,0.0,0.0,21.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,17.0,5.0,9500.0,1.0,1.0,143.0,1.0,38.0,1.0,9.0,7.0,130.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,13.9,-0.3,0.79,Graduate,,
,44.0,1.0,9147.0,1.0,39.0,130.0,22.0,2.0,37.0,2.0,8.0,130.0,,0.0,1.0,0.0,1.0,,25.0,1.0,15.5,2.8,-4.06,,,
1.0,15.0,1.0,9119.0,,1.0,133.1,41.0,1.0,3.0,5.0,8.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,1.0,11.1,0.6,2.02,Dropout,,
1.0,18.0,2.0,9500.0,1.0,1.0,129.0,1.0,38.0,37.0,5.0,5.0,119.0,,0.0,,,0.0,1.0,19.0,,,1.4,1.74,Graduate,,
1.0,1.0,,9773.0,1.0,1.0,132.0,,38.0,1.0,,9.0,124.3,1.0,,0.0,1.0,0.0,0.0,19.0,0.0,,,1.74,Enrolled,,
1.0,17.0,1.0,9254.0,,1.0,118.0,1.0,11.0,,5.0,0.0,122.2,1.0,0.0,,1.0,0.0,0.0,,0.0,7.6,2.6,0.32,Dropout,,
1.0,15.0,1.0,9147.0,1.0,1.0,150.0,1.0,38.0,1.0,9.0,,150.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,12.4,,1.79,Graduate,,
1.0,39.0,,8014.0,0.0,19.0,133.1,1.0,37.0,,9.0,5.0,135.5,0.0,0.0,0.0,1.0,0.0,,58.0,0.0,11.1,0.6,2.02,Dropout,,
1.0,16.0,2.0,9238.0,1.0,1.0,122.0,1.0,19.0,37.0,9.0,7.0,127.3,1.0,0.0,0.0,,0.0,1.0,19.0,,10.8,1.4,1.74,Graduate,,
1.0,43.0,1.0,9670.0,1.0,1.0,127.0,,37.0,37.0,9.0,9.0,127.0,1.0,0.0,0.0,1.0,,0.0,23.0,1.0,9.4,,-3.12,Graduate,,
1.0,1.0,,9773.0,1.0,1.0,122.0,1.0,37.0,37.0,9.0,9.0,126.9,1.0,0.0,,1.0,0.0,1.0,19.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,18.0,,9500.0,1.0,1.0,131.0,1.0,19.0,1.0,4.0,7.0,127.5,1.0,0.0,0.0,1.0,0.0,,18.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,1.0,2.0,9085.0,1.0,1.0,130.0,1.0,19.0,19.0,90.0,90.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,7.6,2.6,0.32,Graduate,,
1.0,17.0,5.0,,1.0,1.0,130.0,,19.0,19.0,90.0,7.0,115.8,,0.0,0.0,,0.0,0.0,18.0,0.0,12.7,3.7,-1.7,Dropout,,
1.0,17.0,1.0,9670.0,1.0,1.0,,1.0,3.0,19.0,5.0,5.0,121.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,,1.4,3.51,Graduate,,
1.0,17.0,4.0,9147.0,1.0,1.0,122.0,,19.0,19.0,,7.0,116.4,,0.0,1.0,1.0,0.0,1.0,18.0,0.0,11.1,0.6,2.02,Graduate,,
1.0,39.0,1.0,9130.0,1.0,1.0,114.0,1.0,38.0,38.0,,10.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,,11.1,0.6,2.02,Dropout,,
1.0,17.0,4.0,,,1.0,143.0,1.0,,,9.0,5.0,127.3,1.0,0.0,0.0,,0.0,0.0,18.0,0.0,,1.4,1.74,Dropout,,
,1.0,3.0,9147.0,1.0,1.0,127.0,1.0,,38.0,5.0,7.0,123.5,1.0,,0.0,1.0,0.0,1.0,19.0,0.0,,-0.8,-3.12,Enrolled,,
1.0,17.0,3.0,9238.0,1.0,,141.0,1.0,19.0,38.0,9.0,7.0,,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,,9254.0,1.0,1.0,129.0,1.0,38.0,38.0,6.0,6.0,118.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,1.0,2.0,9130.0,1.0,1.0,140.0,1.0,19.0,37.0,9.0,9.0,129.5,1.0,0.0,0.0,,0.0,0.0,18.0,,12.7,3.7,-1.7,Enrolled,,
1.0,1.0,1.0,,1.0,1.0,137.0,,19.0,,5.0,5.0,134.6,1.0,0.0,,1.0,0.0,1.0,,0.0,10.8,1.4,1.74,Graduate,,
,44.0,1.0,9085.0,1.0,1.0,140.0,1.0,4.0,4.0,2.0,6.0,140.0,0.0,0.0,0.0,1.0,0.0,,22.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,1.0,,9254.0,1.0,1.0,,1.0,2.0,37.0,1.0,,133.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,10.8,1.4,1.74,Enrolled,,
3.0,,1.0,9238.0,1.0,1.0,138.0,1.0,37.0,37.0,9.0,9.0,,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,12.7,3.7,-1.7,Enrolled,,
1.0,17.0,1.0,9773.0,1.0,1.0,120.0,1.0,19.0,,9.0,7.0,117.9,,0.0,0.0,1.0,0.0,1.0,,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,3.0,9500.0,1.0,1.0,144.0,1.0,38.0,38.0,5.0,7.0,128.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,5.0,9853.0,1.0,1.0,123.0,1.0,1.0,,4.0,9.0,113.2,1.0,0.0,,1.0,0.0,0.0,20.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,1.0,3.0,9254.0,1.0,1.0,129.0,1.0,37.0,38.0,7.0,7.0,122.0,1.0,0.0,0.0,1.0,,1.0,18.0,0.0,7.6,2.6,0.32,Enrolled,,
1.0,16.0,3.0,9070.0,1.0,1.0,152.0,1.0,1.0,38.0,4.0,8.0,156.9,1.0,,0.0,1.0,0.0,0.0,19.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,1.0,2.0,9500.0,,1.0,130.0,,1.0,38.0,9.0,9.0,125.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,11.1,0.6,2.02,Enrolled,,
1.0,15.0,1.0,9147.0,1.0,1.0,133.1,,41.0,1.0,3.0,4.0,100.0,0.0,0.0,1.0,0.0,1.0,,26.0,1.0,11.1,0.6,2.02,Dropout,,
1.0,15.0,1.0,9119.0,1.0,1.0,160.0,,1.0,3.0,143.0,152.0,160.0,,0.0,1.0,1.0,,,19.0,1.0,8.9,1.4,3.51,Enrolled,,
2.0,39.0,1.0,,0.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,101.0,0.0,0.0,,,0.0,0.0,35.0,,15.5,2.8,,Graduate,,
1.0,18.0,1.0,9670.0,1.0,1.0,133.0,1.0,1.0,1.0,9.0,9.0,121.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,12.4,0.5,1.79,Graduate,,
1.0,1.0,1.0,9085.0,1.0,1.0,138.0,,,37.0,,6.0,126.8,1.0,0.0,,1.0,1.0,0.0,18.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,5.0,9670.0,1.0,1.0,142.0,1.0,19.0,19.0,7.0,3.0,132.9,0.0,,0.0,,1.0,0.0,19.0,0.0,,2.6,0.32,Graduate,,
1.0,1.0,1.0,,1.0,1.0,115.0,1.0,1.0,1.0,9.0,9.0,134.3,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,12.4,0.5,1.79,Graduate,,
1.0,,6.0,9254.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,3.0,120.5,1.0,0.0,0.0,1.0,1.0,0.0,18.0,,11.1,0.6,,Graduate,,
1.0,17.0,1.0,9003.0,,1.0,170.0,1.0,1.0,4.0,9.0,,144.1,1.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,43.0,1.0,9991.0,0.0,1.0,,1.0,1.0,1.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,9.4,,-3.12,,,
1.0,,2.0,9254.0,1.0,1.0,110.0,1.0,,19.0,4.0,3.0,114.8,1.0,,0.0,0.0,1.0,0.0,18.0,0.0,,3.7,-1.7,Dropout,,
1.0,,1.0,171.0,1.0,1.0,114.0,1.0,3.0,29.0,3.0,5.0,111.9,,0.0,0.0,0.0,1.0,0.0,18.0,,9.4,-0.8,-3.12,Dropout,,
1.0,,3.0,9119.0,1.0,1.0,138.0,,1.0,19.0,4.0,3.0,125.4,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,8.9,1.4,3.51,,,
1.0,,1.0,9003.0,1.0,39.0,140.0,1.0,37.0,37.0,9.0,4.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,12.4,0.5,1.79,,,
1.0,44.0,1.0,,1.0,39.0,140.0,1.0,1.0,19.0,4.0,4.0,,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,16.2,0.3,-0.92,Graduate,,
,17.0,,,1.0,1.0,132.0,1.0,2.0,1.0,4.0,1.0,127.8,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,11.1,0.6,2.02,Dropout,,
1.0,1.0,1.0,9003.0,,1.0,148.0,1.0,,37.0,9.0,9.0,131.6,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,,1.0,,1.0,1.0,132.0,1.0,1.0,1.0,4.0,1.0,119.4,1.0,0.0,0.0,1.0,1.0,0.0,20.0,,10.8,1.4,,Dropout,,
1.0,18.0,2.0,9238.0,1.0,1.0,126.0,1.0,19.0,37.0,5.0,7.0,129.9,1.0,,0.0,1.0,1.0,1.0,20.0,0.0,10.8,,1.74,Graduate,,
1.0,,1.0,,1.0,1.0,121.0,1.0,3.0,1.0,2.0,3.0,114.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,7.6,2.6,0.32,,,
,1.0,2.0,9147.0,1.0,1.0,120.0,1.0,1.0,37.0,4.0,9.0,113.4,1.0,0.0,0.0,1.0,1.0,1.0,19.0,,11.1,0.6,2.02,Dropout,,
1.0,1.0,1.0,9147.0,1.0,1.0,123.0,1.0,1.0,19.0,4.0,5.0,117.8,,0.0,0.0,1.0,1.0,0.0,20.0,0.0,8.9,1.4,3.51,Enrolled,,
1.0,1.0,6.0,9500.0,1.0,1.0,122.0,1.0,1.0,1.0,3.0,7.0,114.3,1.0,0.0,0.0,,1.0,,18.0,0.0,11.1,0.6,2.02,,,
1.0,,1.0,9670.0,1.0,1.0,136.0,1.0,2.0,38.0,143.0,163.0,129.7,1.0,0.0,0.0,1.0,1.0,0.0,19.0,,16.2,0.3,-0.92,Enrolled,,
1.0,18.0,1.0,9147.0,,1.0,119.0,1.0,37.0,37.0,7.0,7.0,112.0,1.0,0.0,,0.0,1.0,0.0,20.0,0.0,9.4,-0.8,-3.12,Dropout,,
1.0,39.0,,,1.0,,120.0,1.0,38.0,37.0,7.0,7.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,15.5,,-4.06,Dropout,,
1.0,44.0,,9003.0,1.0,,150.0,1.0,38.0,,9.0,8.0,150.0,,0.0,0.0,,1.0,,20.0,0.0,16.2,0.3,-0.92,,,
1.0,1.0,3.0,9670.0,1.0,1.0,,1.0,3.0,19.0,2.0,8.0,122.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,51.0,1.0,9119.0,1.0,1.0,140.0,1.0,1.0,19.0,4.0,4.0,150.0,0.0,0.0,,1.0,1.0,0.0,23.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,17.0,2.0,9254.0,1.0,1.0,135.0,1.0,19.0,19.0,4.0,3.0,135.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,7.6,2.6,0.32,Enrolled,,
1.0,,,8014.0,0.0,,116.0,1.0,34.0,34.0,0.0,0.0,116.2,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,17.0,2.0,9119.0,1.0,1.0,120.0,1.0,10.0,12.0,9.0,9.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,10.8,1.4,1.74,Dropout,,
2.0,17.0,5.0,9119.0,1.0,1.0,126.0,1.0,,38.0,4.0,4.0,122.9,1.0,,0.0,1.0,1.0,0.0,21.0,0.0,7.6,2.6,0.32,Enrolled,,
1.0,1.0,1.0,9773.0,,1.0,170.0,1.0,,19.0,9.0,7.0,155.0,0.0,0.0,0.0,1.0,,1.0,18.0,0.0,,0.6,,Graduate,,
1.0,1.0,3.0,9254.0,1.0,1.0,123.0,1.0,1.0,1.0,4.0,3.0,,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,,0.6,2.02,,,
1.0,17.0,1.0,9147.0,1.0,,120.0,1.0,3.0,38.0,3.0,7.0,124.2,1.0,0.0,0.0,1.0,,0.0,18.0,0.0,,-0.3,0.79,Enrolled,,
1.0,44.0,1.0,9003.0,1.0,39.0,130.0,1.0,3.0,3.0,7.0,1.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,15.5,2.8,,Enrolled,,
1.0,17.0,1.0,9773.0,,1.0,130.0,1.0,19.0,38.0,4.0,9.0,126.2,0.0,,0.0,1.0,,,18.0,0.0,16.2,,-0.92,,,
1.0,17.0,,9773.0,1.0,1.0,117.0,1.0,37.0,37.0,0.0,,120.5,1.0,0.0,0.0,1.0,1.0,0.0,19.0,,9.4,-0.8,-3.12,Dropout,,
1.0,,1.0,9119.0,1.0,1.0,131.0,1.0,1.0,3.0,,10.0,123.7,1.0,,0.0,1.0,1.0,0.0,20.0,0.0,10.8,1.4,1.74,Enrolled,,
1.0,17.0,1.0,9130.0,1.0,1.0,130.0,1.0,,38.0,4.0,7.0,122.5,0.0,,0.0,1.0,1.0,0.0,19.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,39.0,1.0,9991.0,0.0,1.0,133.0,1.0,,37.0,9.0,5.0,139.2,1.0,0.0,1.0,1.0,1.0,,33.0,0.0,12.7,3.7,-1.7,,,
,,1.0,171.0,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,131.2,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,8.9,1.4,3.51,,,
2.0,,1.0,9003.0,1.0,1.0,133.1,1.0,1.0,19.0,4.0,4.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,0.0,15.5,2.8,-4.06,Dropout,,
1.0,1.0,1.0,9085.0,1.0,1.0,123.0,1.0,1.0,1.0,4.0,,116.7,,0.0,0.0,1.0,1.0,1.0,20.0,,12.4,0.5,1.79,,,
1.0,,,9085.0,1.0,42.0,150.0,1.0,1.0,1.0,9.0,4.0,150.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,8.9,,3.51,,,
4.0,39.0,1.0,9773.0,1.0,19.0,133.1,1.0,37.0,,9.0,1.0,117.5,0.0,0.0,0.0,1.0,0.0,0.0,39.0,,10.8,1.4,1.74,Graduate,,
1.0,1.0,,9670.0,1.0,1.0,140.0,1.0,3.0,,2.0,6.0,137.6,1.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,,1.0,9254.0,1.0,1.0,126.0,1.0,1.0,1.0,,9.0,124.3,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,16.2,0.3,-0.92,Graduate,,
,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,7.0,,,0.0,0.0,1.0,0.0,1.0,26.0,0.0,7.6,2.6,0.32,,,
1.0,18.0,2.0,9238.0,1.0,,121.0,1.0,,1.0,4.0,3.0,121.4,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,53.0,1.0,9085.0,1.0,42.0,140.0,1.0,1.0,3.0,4.0,2.0,142.8,1.0,,0.0,0.0,0.0,1.0,20.0,0.0,,1.4,3.51,Graduate,,
,,1.0,,,1.0,133.1,1.0,1.0,37.0,4.0,9.0,96.0,1.0,0.0,0.0,1.0,0.0,,25.0,0.0,15.5,2.8,-4.06,Enrolled,,
1.0,43.0,1.0,8014.0,0.0,1.0,131.0,1.0,,37.0,8.0,5.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,16.2,0.3,-0.92,Dropout,,
1.0,17.0,6.0,9119.0,1.0,1.0,124.0,1.0,19.0,19.0,4.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,7.6,2.6,0.32,Graduate,,
2.0,,1.0,9003.0,1.0,,120.0,1.0,37.0,37.0,9.0,9.0,155.8,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,1.0,,9773.0,1.0,1.0,133.1,1.0,1.0,3.0,9.0,9.0,116.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,44.0,1.0,9130.0,1.0,39.0,110.0,1.0,3.0,4.0,2.0,2.0,110.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,13.9,-0.3,0.79,Dropout,,
1.0,39.0,1.0,9670.0,1.0,19.0,,1.0,19.0,1.0,5.0,8.0,97.2,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,11.1,0.6,2.02,Graduate,,
1.0,39.0,1.0,9500.0,1.0,19.0,,,1.0,3.0,2.0,2.0,100.0,0.0,0.0,,1.0,1.0,0.0,24.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,7.0,1.0,9119.0,1.0,40.0,140.0,1.0,3.0,1.0,2.0,5.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,11.1,0.6,2.02,Graduate,,
1.0,43.0,1.0,9556.0,1.0,1.0,130.0,,1.0,,5.0,5.0,128.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,17.0,2.0,9670.0,1.0,1.0,110.0,1.0,1.0,1.0,,,115.3,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,15.5,2.8,,Graduate,,
4.0,39.0,1.0,9003.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,8.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,11.1,0.6,2.02,Enrolled,,
,44.0,1.0,9003.0,,39.0,160.0,1.0,1.0,38.0,4.0,4.0,160.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,13.9,-0.3,0.79,Graduate,,
